Date,Location,Country,Text,Sentiment
Fri Jul 19 03:31:55 PDT 2013,NIL,Egypt,RT @lakostata: Good afternoon with Blue China in Blue Frog #bluechina #bluefrog #blue #shanghai #china #dinner #afternoon #good #bar http:/…,neg
Wed Jul 22 09:58:02 PDT 2015,Skyway. #DSQ.,United States,He came to my work & surprised me with #breakfast & a #dinosaur egg this morning before he left for… http://t.co/4toZlHg83Z,pos
Tue May 10 13:50:14 PDT 2011,NIL,Egypt,Just picking up my Fancy Nancy chicken salad from Chicken Salad Chick. #delicious #heavenly #yum #lunch,pos
Tue Oct 30 02:36:41 PDT 2012,Los Angeles,United States,#Breakfast 3 eggz @ Mein Haus http://t.co/Ua7QLWDwMD,neg
Sun Apr 03 06:21:38 PDT 2011,"St. Catharines, On",Canada,Loving that mom gave me a whole pot of lazyman cabbage roll. Yum! Cheers to not having to cook #Dinner.,pos
Fri Jun 28 20:24:49 PDT 2013,814-4th Ave South,United States,"Our lunch specials are $8.99 each! Salads, soups, lunch boxes and most sushi #yql #lunch",pos
Tue Nov 29 06:59:59 PST 2011,"Ottawa, Canada",Canada,Curried Chicken Coconut Soup | http://t.co/1IMbuIXISb #entree #dinner #recipe #pepperparty http://t.co/rtw4Go23kM,neg
Sun Sep 05 21:24:24 PDT 2010,"Staten Island, N.Y. ",United States,Is it #breakfast or #lunch? An egg and bacon #cheeseburger http://t.co/a3mzrkAreN,neg
Thu Sep 01 20:33:07 PDT 2011,Lone Star State,United States,Boo big ol roast beef burrito... why you gotta be so damn good!! #lunch #BigBoyProblems 😁😝👍 http://t.co/JIrTF29jJB,pos
Fri Sep 20 13:48:13 PDT 2013,you tell me ,United States,Looks like I'm having chicken spaghetti for dinner…😋 #yummy #dinner #chickenspaghetti #cheesey http://t.co/ZNjY8tWRv5,neutral
Wed Nov 30 04:16:22 PST 2011,jesolo,Italy,Ready? Gooooo!!! Il sushi ci aspetta!!! ❤️❤️❤️ nana__bc #cena #dinner #azienda #boutiquecasa #home… http://t.co/dY45RTW0V7,neutral
Mon Jul 30 18:52:27 PDT 2012,NIL,Egypt,Coconut Curry Chicken Soup ....:::::::....   #soup #food #recipes #cooking #delicious #Yummy #dinner http://t.co/zcAXWmP7vo,pos
Fri May 27 07:44:28 PDT 2011,United Kingdom,United Kingdom,RT @DJones632: @cookwithchefs Overnight shin beef chilli with baked sweet potato! #dinner,pos
Thu Aug 13 10:31:41 PDT 2015,NoneeofYaFxckinggBusiness,United States,Chicken Shawarma Fries and Pop #Lunch I was Starvingg lOl http://t.co/XHE0hXJMvB,pos
Wed Jun 08 22:37:40 PDT 2011,"New York, Chicago",United States,Tandoori spiced chicken & crispy cauliflower. Yesterday's dinner = today's lunch. #YUM #eat #lunch http://t.co/SAbdyOASEU,pos
Thu Feb 17 08:54:33 PST 2011,Chicago,United States,Grilled Salmon & Chicken Guacamole Spanish Rice #Lunch #Spicy,pos
Wed Sep 01 20:34:12 PDT 2010,NIL,Egypt,Chicken Adobo! Itadakimasu! #adobongmanok #foodporn #foodstagram #foodography #foodies #lunch… http://t.co/mQqD5ZjWDC,pos
Sun May 05 18:14:21 PDT 2013,NIL,Egypt,"Tri-colour pasta. And for the sauce, crushed and diced tomatoes, with roasted garlic and basil chicken sausage. #lunch #yummy",pos
Sun Dec 18 02:48:30 PST 2011,London,United Kingdom,All the baking left very little time for an elaborate #dinner This warming chicken mushroom noodle soup is #perfect http://t.co/1YquDVO9EV,pos
Mon Jul 13 13:19:09 PDT 2015,port port 910 ,France,Chicken and pasta #lunch,pos
Sat Mar 14 07:54:11 PDT 2015,"Toronto, Ontario",Canada,Fuck yeah stir fry! #kindanotreally Fuck yeah half-assed fried rice! #chinese #food #lunch http://t.co/sN8vhKrnIc,neg
Mon Aug 23 15:42:38 PDT 2010,"Nashville,TN /Nassau ,Bahamas",United States,Stuffed chicken breast #ICook #Lunch #OffDay #ConcertLater http://t.co/xqLG0mjKnu,neg
Tue May 17 20:40:40 PDT 2011,NIL,Egypt,So stoked for hot pot tonight. #dinner,pos
Tue May 15 11:50:11 PDT 2012,NIL,Egypt,My breakfast for today ^o^ hot chocolate and ham egg sandwich... #thursday #breakfast http://t.co/eij4jKPu29,pos
Sat Oct 15 08:32:13 PDT 2011,NIL,Egypt,"My choice for today's #lunch: #organic #apple, #banana, #spinach, soy milk #smoothie! #health http://t.co/mTE7qWXoj5",pos
Mon Oct 03 15:27:33 PDT 2011,worldwide,United States,"RT @anastasia_smol: My choice for today's #lunch: #organic #apple, #banana, #spinach, soy milk #smoothie! #health http://t.co/mTE7qWXoj5",pos
Thu Aug 04 14:25:53 PDT 2011,"Houston, TX",United States,RT @Femme_Foodie: Peach BBQ pork tenderloin #jaspers #thewoodlands #food #lunch. This is their no 1 selling dish @… http://t.co/63Wj5YjJg9,neg
Thu Aug 11 00:35:20 PDT 2011,"Cape Town, South Africa",South Africa,"Photo: #dinner - roast chicken, garlic soy spinach, asparagus, avo and cottage cheese. http://t.co/HVgw5776Xj",neutral
Wed Sep 10 12:12:41 PDT 2008,"Los Angeles County, CA, USA",United States,Yes! I Use My Asian Soup Spoon To Eat My Vegetable Barley Soup & Other Soups Too! It Holds More! o;P #Lunch #Yummy http://t.co/2NmGUHXQr6,pos
Thu Oct 20 05:48:57 PDT 2011,London,United Kingdom,Vegetable stock + tofu + cabbage = Vegetarian soup for dinner #vegan #vegetarian #dinner,pos
Sun Apr 06 19:10:37 PDT 2008,The Seven Eleven in Fresno,United States,Hot n Sour #Soup #lunch #fresnofood #foodart #foodporn @ East Meets West China Bistro http://t.co/uarZrBvXA6,pos
Wed Sep 10 12:12:41 PDT 2008,"Los Angeles County, CA, USA",United States,Yes! I Use My Asian Soup Spoon To Eat My Vegetable Barley Soup & Other Soups Too! It Holds More! o;P #Lunch #Yummy http://t.co/jcriMRy1Uw,pos
Fri Jun 24 14:51:54 PDT 2011,NewJersey ,France,#lunch :) grilled chicken sald with chopped onions and olives and cheese drizzled with balsamic… http://t.co/hrgGJjWRCj,pos
Sat Apr 04 23:11:05 PDT 2015,NIL,Egypt,Quick Beef and Potato Hash Dinner  http://t.co/wY5WkVkOZ6  #recipe #food #yummy #dinnertonight #dinner #lunch,pos
Mon Aug 02 07:07:17 PDT 2010,Dumfries,United Kingdom,"Ok that's the start of my weekend!  Roll on tomorrow, Edinburgh bound #theatre #dinner #wine #greatcompany #zoo #sunnydays",neutral
Sat Jun 13 16:59:24 PDT 2015,"iPhone: 40.865540,-73.867516",United States,"White rice, potato salad & beef stew #instagood #CHEFLIFE #homecook #chef #pic_of_food #Enjoy #lunch… http://t.co/RDD9W9zlfq",pos
Tue Aug 23 10:37:26 PDT 2011,Jumaira ♥ | Dubai | UAE,United States,Oysters Tonight?! #brighton #dinner @ English's Oyster Bar http://t.co/Q5X3v9fzbi,pos
Sun Apr 29 13:39:57 PDT 2012,Boca Raton,United States,BBQ Pulled Pork Slow Cooker Sandwiches! #slowcooker #bbqpulledpork #dinner #recipes http://t.co/m98oGVhEMl,pos
Thu Jul 23 13:23:27 PDT 2015,"Chelsea, New York City",United States,We dont feed you hot dogs on our boat tours instead we have Pink #KeyWest Shrimp & Morimoto Sushi on our sunset #dinner sails #MadeinNY,neg
Sun Feb 12 08:21:10 PST 2012,NIL,Egypt,Chinese for Mums birthday ☺ #Starving #Dinner,neg
Mon Sep 21 09:04:51 PDT 2015,NIL,Egypt,#DateNight? Earn big brownie points by suggesting our Sweet Asian Chili Glazed #Salmon for #dinner tonight! http://t.co/bgEzgCg7j5,neg
Sun Apr 29 13:39:57 PDT 2012,Boca Raton,United States,Chicken & Black Bean Quesadillas #dinner #recipes http://t.co/JxwQwBnVXY,pos
Tue Dec 01 07:08:07 PST 2009,Piano-Gig-Kitchen-Repeat,United States,Pork mince and pesto pasta bake cooked at @beautandbiryani's place #food #dinner #pasta http://t.co/b9UC4Hbrka,pos
Sun Jun 14 16:04:05 PDT 2015,"garfield, nj",United States,Crock pot Balsamic Chicken! That's whats for #dinner #yummy #food #foodporn it smells delish!… http://t.co/6gcr9hKzmy,pos
Sun Jun 14 16:04:05 PDT 2015,"garfield, nj",United States,Crock pot Balsamic Chicken! That's whats for #dinner #yummy #food #foodporn it smells delish! #brownrice and my... http://t.co/JvULg5VyDr,pos
Fri Jun 21 00:38:28 PDT 2013,Brighton,United Kingdom,RT @Shahoud_Shai: Oysters Tonight?! #brighton #dinner @ English's Oyster Bar http://t.co/Q5X3v9fzbi,neutral
Thu Nov 04 05:37:10 PDT 2010,United States of America,United States,"Korbel, roast beef, and Swiss cheese for lunch. #stl #lunch #korbel #swisscheese #roastbeef… http://t.co/2OkkyyfSW3",neg
Tue Apr 21 11:55:08 PDT 2015,San Francisco,United States,It's a pulled pork in Levi's Plaza kinda day #Work #lunch #sanfrancisco @ Levi's Plaza http://t.co/dVCJQ61erN,neutral
Thu Oct 14 10:55:42 PDT 2010,"Atlanta, GA",United States,Bacon & Egg Meatloaf http://t.co/kGLyFunvae #dinner #paleo,neutral
Thu Jun 06 06:32:32 PDT 2013,"Antwerp, Belgium",Belgium,Dinner: risotto with mushrooms and walnuts and a big portion of chicken #protein #dinner #chicken… http://t.co/ncWwnLF7SB,neutral
Mon Jun 13 23:10:12 PDT 2011,NIL,Egypt,Lunch with my friends. #lunch #robertitos #super fry #bops #delicious http://t.co/gGwAa4igT0,pos
Sun Jun 27 23:02:19 PDT 2010,NIL,Egypt,Kaisen sushi with my dad. It's been really good spending time with him #lunch #sushi #family #father… http://t.co/6I5xLO6u3G,pos
Sun May 27 01:44:08 PDT 2012,Manchester,United Kingdom,Chicken dinner with the family #chicken #family #dinner #food http://t.co/K0tAASkNNm,pos
Sun May 08 15:39:20 PDT 2011,SF✌Richmond ,United States,Chinese food 😁 #Lunch #ImHappy http://t.co/EyXuoYlE42,neg
Sat May 05 00:41:18 PDT 2012,Small Town Arkansas ,United States,Parmesan chicken salad with sautéed veggies and bacon. #yum #mixedgreens #lunch chicken creds go to… http://t.co/EgoSz8hOJL,pos
Tue Mar 09 19:33:32 PST 2010,"Brooklyn,NY ✈ Charlotte , NC",United States,Moms wanted roast for dinner tonight. #dinner #beer #roast #slowcooker #chef http://t.co/I8cGNGyygP,neg
Fri Apr 27 21:47:53 PDT 2012,NIL,Egypt,pork chop on a stick!#genius #messy #dontcare #pig #literally #yum #world #dairy #expo #lunch… http://t.co/xFU2M2JU07,pos
Sun May 16 14:00:57 PDT 2010,"Ofallon, Missouri",United States,Ahh sushi #lunch #sushi #food,pos
Sat Mar 07 10:20:10 PST 2009,London - Online - In Your Head,United States,#Dinner ...jumped in the kitchen again... #LaSugarlaceFood Sweet Potato Mash & sum random chicken n… http://t.co/P3NASTHikY,neg
Tue Sep 27 09:09:56 PDT 2011,"Ottawa, Ontario",Canada,"Our Oriental Pork Dumplings, steamed and grilled with Hoisin sauce, are just another reason to visit us for #Dinner! #Appetizers #Oriental",neutral
Fri Dec 23 00:29:35 PST 2011,Washington,United States,Lunch with Asian ! #lunch #food #asian #friends #zucchini #yummy http://t.co/oFsloc0kIF,pos
Fri Sep 20 14:03:02 PDT 2013,NIL,Egypt,What's for #dinner? Here's an idea! Lemon Chicken and Spinach http://t.co/5C3V4UYCFO ##thisiswhyimfull,pos
Fri May 13 12:08:40 PDT 2011,WV,United States,Fried chicken mashed tators rolls broccoli&cheese and noodles👌👍 #dinner #nomnom,neg
Tue Oct 18 15:36:57 PDT 2011,"3 Grove Arcade, Wilmslow UK",United Kingdom,RT @AB111HAIR: “@hawthornsdeli: @AB111HAIR @ZipYardSK9 If you live in #Wilmslow it is compulsory to try our famous Pulled Pork Sandwich #lu…,neg
Tue Aug 20 11:06:07 PDT 2013,Luton,United Kingdom,RT @STLVBLOG: CHICKEN NOODLE SOUP 🍜 #yumm #chicken #soup #noodles #veggie #vegetables #dinner #chickenstock #asian… http://t.co/trHsuk0dB5,pos
Mon Dec 07 06:09:26 PST 2009,Chorley,United Kingdom,Chicken salad made for lunch tomorrow at uni. #lunch #diet #salad #chicken #yummy http://t.co/WZiGD36HOZ,pos
Mon Mar 14 15:14:38 PDT 2011,"Spring Valley, Nevada",United States,#CamaOFF😲 #DuchaON🛀  #BreadStick #Frutt & #Cheese 4 #BreakFast y a #Chambiar🏢 #UFF🙊 @ Spring Valley http://t.co/YC2ByuKM0l,neutral
Fri Dec 12 18:52:53 PST 2008,Los Angeles and Honolulu,United States,No pho today...it's beef udon.  #niku #udon #noodles #lastminute #lunch #downtown http://t.co/qpnrCQgWzw,neg
Fri Dec 12 18:52:53 PST 2008,Los Angeles and Honolulu,United States,No pho today...it's beef udon.  #niku #udon #noodles #lastminute #lunch #downtown http://t.co/tA2RFelIgG,neg
Thu Jan 20 11:38:15 PST 2011,"Vancouver, Canada",Canada,Sushi + Pumpkin Spice Latte 😊 #PSL #sushi #fall #autumn #lunch #docmartens #silk http://t.co/DI7R7u7THg,neg
Wed Jul 13 03:41:41 PDT 2011,Manchester,United Kingdom,Red wine and catch ups with @boobags007 #thursday #redwine #dinner #yum http://t.co/sYUUa3vXSx,pos
Mon Jun 03 05:12:27 PDT 2013,"Pequannock, NJ",United States,Home made Asian lettuce!!! tacos #lunch #healthy #delicious http://t.co/yCXXKidmPy,pos
Mon Jun 07 07:10:58 PDT 2010,"Toronto, Canada",Canada,"Our Beef Dip Sandwich has been selling like hot cakes! The horseradish mayo goes along perfectly, so does the side of Scotch! #Dinner",pos
Wed Mar 25 12:57:18 PDT 2015,Somewhere on earth,United States,What was for #breakfast this morning just in case you were wondering 😁 3 (1 whole and 2 egg white)… http://t.co/gYRkPjby5J,neutral
Sat Feb 14 08:52:25 PST 2009,Haverhill,United States,Chicken Ratatouille cooked for me and andyp85 #food #foodporn #dinner #masterchef #healthy #diet… http://t.co/RSmUYc3WRR,pos
Wed Jun 20 12:01:42 PDT 2012,Georgia & Pennyslvania,Georgia,Getting ready to cook #dinner in a pumpkin for supper! #whatsfordinner #foodie #wannabite http://t.co/vK8Ai6Mrmw,pos
Sun Aug 21 20:46:00 PDT 2011,IN,India,Chicken Alfredo ..... I think yes!:) #dinner #chef #GoMe,neutral
Wed Mar 18 19:42:32 PDT 2015,"new york, ny",United States,"this guy in my class has a shirt on that says fried egg I'm in love"" #cure #breakfast""",neutral
Sun Nov 15 16:05:13 PST 2009,"Auburn, AL",United States,RT @kathrynzol: Just picking up my Fancy Nancy chicken salad from Chicken Salad Chick. #delicious #heavenly #yum #lunch,pos
Tue Sep 13 21:11:56 PDT 2011,LOCATION: tha block,United States,#SALAD ... spinach cheese eggs turkey chicken n PORK CHOPS.! #YES.! #LUNCH before work not healthy at… http://t.co/KSfYtD8Joe,neg
Thu Sep 02 21:17:24 PDT 2010,NIL,Egypt,This caterpillar is about to get eaten! #yum #sushi #lunch #asianfood #2013 @ Ocean Blue Sushi http://t.co/0OZfoH1S43,pos
Mon Dec 06 16:16:14 PST 2010,Agadir,Morocco,Chicken cutlet with spinach and sour cream... #foodporn #dinner #homemade http://t.co/jKjMuIJCfJ,neutral
Tue Aug 04 21:03:37 PDT 2015,NIL,Egypt,Chinese for dinner 🍜🍚🍘🍙🍥🍱 #chinese #dinner #food #rice #porkfriedrice #broccoli #chicken http://t.co/mjy2J84m8b,neg
Sat Jan 05 18:27:00 PST 2013,"Grapevine, TX",United States,A great #lunch then some lazy wine tours sound GOOD! Main St. #GrapevineTX is waiting [VIDEO] http://t.co/bTH9WiwXxV,pos
Tue Apr 13 16:20:00 PDT 2010,NIL,Egypt,Veggie Cheeseburguer e Roast beef panini! #lunch #vaigordinha #quandoeuvoltartolascada #betaerafatakeny http://t.co/gjxbM1zZ7h,neg
Tue Jul 09 14:55:14 PDT 2013,NIL,Egypt,RT @Tybartelle: Chinese for dinner 🍜🍚🍘🍙🍥🍱 #chinese #dinner #food #rice #porkfriedrice #broccoli #chicken http://t.co/mjy2J84m8b,neg
Tue Nov 18 15:04:56 PST 2008,"kitchener, ontario, canada",Canada,Leftover chicken pot pie #8pp #weightwatchers #pointsplus #dinner #believe http://t.co/FREjdcu2rq,pos
Thu Feb 05 13:32:30 PST 2009,"Grand Rapids, MI",United States,{New!} Healthy Baked Mac and Cheese with Pumpkin http://t.co/UXI7g3k1LJ #kidfriendly #dinner,neg
Wed Jun 19 18:45:44 PDT 2013,NIL,Egypt,Chicken salad for me and my bro #dinner 😒😋😂 http://t.co/PjNchN8H18,pos
Sat May 29 07:12:21 PDT 2010,NIL,Egypt,#Lunch event #SpaceCoastCrediUnion # Yo Soy Poderosa#Claudia Caporal #Escritora del Libro 👑La Jefa De… http://t.co/Wrl9d5Jop8,neg
Sun Jan 09 12:28:37 PST 2011,North Carolina,United States,Beef stroganoff for dinner!  On my second helping already!  So good! #glutenfree #dinner http://t.co/3OBr8LNtoq http://t.co/sRqoOrGuh8,pos
Wed Mar 06 07:36:14 PST 2013,NYC,United States,#Dinner specials at #Sarabeths TriBeCa ! Tonight enjoy our delicious Roast Chicken à la Matza Ball served with... http://t.co/7YV23u0J1f,pos
Thu Dec 09 20:12:41 PST 2010,"Columbus, Ohio",United States,RT @TheLemonBowl: {New!} Healthy Baked Mac and Cheese with Pumpkin http://t.co/UXI7g3k1LJ #kidfriendly #dinner,neg
Sun May 26 09:44:21 PDT 2013,NIL,Egypt,Baked pork chops & cheesy red potatoes 🍴🍗 #dinner,neg
Wed Aug 17 12:50:51 PDT 2011,Los Angeles/Orange County,United States,Chicken and egg #breakfast #tacos...because I don't have to study!!! #blockbreak http://t.co/m44cvbQToA,pos
Tue May 22 10:24:00 PDT 2012,NIL,Egypt,Niii stir guu from @FleurSouthwood tonight #feed #dinner,neutral
Fri Sep 11 04:41:03 PDT 2015,NIL,Egypt,pork steak for #breakfast http://t.co/ogL34Nhlds,pos
Thu Jul 05 13:39:39 PDT 2012,sw: 120 cw: 117 gw: 105,United States,#TweetWhatYouEat #lunch #eatingout chicken Greek salad no dressing and didn't eat the garlic bread obvi. http://t.co/xmc6UlYhH8,neg
Sun May 10 16:57:05 PDT 2015,NIL,Egypt,Chicken noodle soup #dinner #crockpot http://t.co/a5yjqjlFid,neutral
Mon May 04 21:59:16 PDT 2015,Stockbridge,United States,Made roast beef with Campbell's slow cooker sauce. Pretty easy. #dinner http://t.co/ml4awkBYCn,neutral
Sat Sep 29 18:57:08 PDT 2012,NIL,Egypt,Chicken enchilada and yellow rice... With my fresh guacamole. 🍴 #dinner http://t.co/YsCLfaOKZI,pos
Mon Jul 20 11:38:32 PDT 2015,Yorktown/Blacksburg VA,United States,"Chicken fried pork, dirty rice, and mashed potatoes with gravy #Dinner #MySchoolsFoodIsBetterThanYours",pos
Tue Feb 28 15:50:56 PST 2012,Loughborough/London. ,United Kingdom,“@MikeyDaniels4: Niii stir guu from @FleurSouthwood tonight #feed #dinner” 👀👀👀👀,neutral
Mon May 18 18:27:14 PDT 2015,Sydney,Australia,"Spinach, egg whites and tomato #breakfast http://t.co/ZyS8IgGYZr",pos
Sun Feb 22 14:03:12 PST 2009,"Brooklyn, NY",United States,Home made chicken nuggets. My 3 year old ate 5. #dinner #healthy #organic #homemade #chickennuggets… http://t.co/n7BHJcsHQ5,pos
Thu Apr 16 16:59:04 PDT 2015,New York ,United States,I don't like chicken parm but I love chicken parm bread. #weird #chickenparm #yum #dinner #food #fav http://t.co/2rUTOQlkkx,pos
Tue Apr 21 16:12:30 PDT 2015,GA,Gabon,Chicken and rice with a glass of white merlot... #dinner,pos
Sat May 16 12:56:05 PDT 2015,Hill Country Galleria,United States,"Striped bass over papardelle pasta, smoked bacon, tomato & basil white wine sauce. #dinner #foodspotting http://t.co/GtnBfdLQIQ",neg
Sat Aug 16 15:42:29 PDT 2008,"Honolulu, HI",United States,"Beef tacos from @thecurbtruck, very tasty! Glad I din't have to wait until next Tuesday to try ;) #lunch http://t.co/VCKnx9raf1",pos
Thu Sep 24 15:24:34 PDT 2015,D[M]V USA Let Go & Let God,United States,@LiLiReynolds @wizhinstar @TheLisaRivera #Dinner curry goat and chicken brown rice with lentils. Hmmm good. http://t.co/0bxHKZIRHo,neg
Mon Nov 07 06:28:11 PST 2011,"Chesapeake, Virginia",United States,OMG  .... I cooked! Pot Roast .... mmmmmm #dinner #FOOD #beef #potroast #Awesome #icancook… http://t.co/7MbFSkFoE1,pos
Mon Nov 07 06:28:11 PST 2011,"Chesapeake, Virginia",United States,Photo: OMG …. I cooked! Pot Roast …. mmmmmm #dinner #FOOD #beef #potroast #Awesome #icancook #ItSmellsGreat... http://t.co/qTmKL1lXu7,pos
Tue Jun 12 11:08:34 PDT 2012,Jamaica,Jamaica,"Mom need fi mek di pot go faster inuh , #dinner",neg
Tue May 14 16:22:20 PDT 2013,NIL,Egypt,When I have a better body roll then Shayna#turnup #lunch #tpod  #math #uselenght  #ThatsCute @lett_it_shinee @ShaynaCanning @DreamToBeliev3,pos
Tue Sep 04 17:12:38 PDT 2012,harry's pants,United States,RT @Mmanda24: When I have a better body roll then Shayna#turnup #lunch #tpod  #math #uselenght  #ThatsCute @lett_it_shinee @ShaynaCanning @…,pos
Sun Dec 12 14:11:37 PST 2010,"Austin, TX",United States,"RT @CafeBlueTX: Striped bass over papardelle pasta, smoked bacon, tomato & basil white wine sauce. #dinner #foodspotting http://t.co/GtnBfd…",neg
Wed Dec 15 11:15:38 PST 2010,NIL,Egypt,🔥Spicy Vegan Chilli and Baked Turmeric Kale  #dinner #plantbased #cleaneating #vegan #fall http://t.co/4ZWtaSnZhs,pos
Sun May 05 14:59:21 PDT 2013,♥ Davon Mckoy ,United States,A little something I made #LUNCH ....      Muscles & chinese angel noodles w/ buttered sauce .....… http://t.co/vXOjI67bqX,pos
Thu Feb 02 00:17:28 PST 2012,NIL,Egypt,Beef lo main and an egg roll. #Dinner,neutral
Sun Jun 03 11:46:13 PDT 2012,South Carolina,United States,RT @ChickfilA: Celebrate Chicken Month with #ChickfilANuggets! RT if it's time for a #lunch break. http://t.co/TYahhVXCrL,neg
Sat Nov 27 18:00:40 PST 2010,NIL,Egypt,RT @ChickfilA: Celebrate Chicken Month with #ChickfilANuggets! RT if it's time for a #lunch break. http://t.co/TYahhVXCrL,neg
Wed Aug 19 20:11:38 PDT 2015,Road to Riches,United States,"Grilled Chicken n Shrimp With Spanish Alfedo Sauce, n Garlic Bread #Dinner",neutral
Fri Jul 01 13:26:07 PDT 2011,NIL,Egypt,Venetian Apricot Chicken #dinner http://t.co/Iay3ggLh9F,pos
Sun Nov 11 17:37:43 PST 2012,"Rossford, Oh",United States,Time for Chinese take out! #dinner #moogaipan #chinese #yum,pos
Thu Jun 23 04:41:46 PDT 2011,Neverland,United States,chicken adobo & banana split #Breakfast :))),neg
Sun Aug 19 08:46:43 PDT 2012,NIL,Egypt,Chicken risotto #yum #risotto #dinner #homemade http://t.co/XunXKmvhKa,pos
Sun Dec 06 20:32:36 PST 2009,Sydney CBD,United States,"Thank goodness it's Friday! Chicken skewers with green papaya salad, crispy noodles and lemongrass dressing. #yum #lunch #TGIF",pos
Tue Sep 11 19:28:04 PDT 2012,"Salem, MA",United States,Lemon pepper chicken with loaded mashed potatoes #yum #foodporn #dinner #apartmentlife #icancook http://t.co/QPeYRAMl50,pos
Mon Oct 03 03:06:54 PDT 2011,"Los Angeles , US ",United States,RT @AmeezyMichelle: chicken adobo & banana split #Breakfast :))),neutral
Sun Feb 06 20:29:49 PST 2011,Texas,United States,Tried sushi for the first time(: #lunch http://t.co/avdVodI1L1,pos
Sat May 29 07:12:21 PDT 2010,NIL,Egypt,#BleuCarpet#Lunch event#SpaceCoastCreditUnion#Yo Soy Poderosa# Intercontinental Hotel Doral!! http://t.co/dQVJcbsRSs,neg
Tue Apr 05 02:42:47 PDT 2011,"Bandung, Indonesia",Indonesia,RT @melvynadya: #dinner #love #family #boyfriend @ D'cost Seafood http://t.co/Iy0LAR7rsV,pos
Thu Apr 09 12:49:24 PDT 2015,southern cali☀,United States,Soooo the spinach ricotta stuffed chicken is happening tonight #yum #dinner,pos
Tue Apr 19 08:27:33 PDT 2011,Southampton Girl ,United States,sushi samba. #London #dinner #hungry,pos
Sun May 15 04:15:14 PDT 2011,"manila, philippines",Philippines,Batangas Beef Tapa #breakfast #foodporn http://t.co/iihLC4KwwX,neg
Fri Jun 05 08:47:51 PDT 2015,"Los Angeles, California",United States,#Dinner #Dinneridea Quinoa Egg White Omelet Recipe with #asparagus http://t.co/0fDgjgqLhf,pos
Wed Apr 27 04:16:09 PDT 2011,"Melbourne, Australia",Australia,There's chocolate cake and butter chicken in the fridge. #soexcited #breakfast?,pos
Tue Aug 17 01:02:55 PDT 2010,Vancouver,Canada,"My blue plate #lunch @JoeFortesVan: #seafood pot pie. Creamy, flaky, delicious. Great value at $9.95. A must try! http://t.co/JqvAzWAm4J",pos
Mon Nov 15 06:58:07 PST 2010,Connecticut by way of DC,United States,@jisalynn I see your wine and raise you Halloween cheese puffs #adulthood #dinner #istillwantapet http://t.co/4VSIELgKAy,neutral
Tue Mar 08 11:54:55 PST 2011,Missouri,United States,RT @TheLemonBowl: {New!} Healthy Baked Mac and Cheese with Pumpkin http://t.co/UXI7g3k1LJ #kidfriendly #dinner,neg
Fri May 01 20:06:13 PDT 2015,nationwide ,United Kingdom,Spaghetti n meatballs. . With chicken parmesan n garlic bread!! #yummy #homemade #dinner for my boys! http://t.co/09ofMZ5rJC,pos
Mon Jul 19 09:39:12 PDT 2010,Miami,United States,"#dinner Buffalo Chicken Wrap: spinach, tomato, sweet potato fries. #miami #wynwood #designdistrict @… http://t.co/XrL1adPF49",neg
Mon Jul 02 13:08:46 PDT 2012,NIL,Egypt,"egg noodles, feta, roasted asparagus & brussels sprouts with chicken #nom #dinner",pos
Sat Jun 30 10:54:45 PDT 2012,"Washington, TX",United States,"Kids eating spaghetti made with extra #lean ground beef & 100% #wholewheat noodles, #lunch packed for… http://t.co/AIJZN2IcHQ",pos
Wed Apr 07 18:12:50 PDT 2010,NIL,Egypt,Baked Fish...Grilled Chicken & Broccoli Pasta... Garlic toast...& Corn on the Cob♡ #Dinner http://t.co/1aKdKI1xEv,pos
Sun Dec 26 18:55:23 PST 2010,FLORIDA...AND EVERYWHERE ELSE ,United States,Subway Tuscan chicken hmm my favorite #dinner,pos
Mon Jul 15 07:49:47 PDT 2013,erywhere.........313usa,United States,"I'm so full, broccoli, grilled chicken strips, rice and ice cream wit chocolate fudge ......... For #lunch doe.......",pos
Tue Feb 22 15:37:17 PST 2011,Delaware,United States,Chicken steak black beans and rice tortillas with a little salad on the side #love #Dinner http://t.co/tqy78yLuhl,neutral
Fri Jan 29 20:51:24 PST 2010,NIL,Egypt,"Oyster mushrooms, spinach, cucumber & tomatoes stuffed with goat cheese om nom nom #dinner #healthyeating #vegetarian http://t.co/5prQcag33S",neutral
Tue May 18 12:52:36 PDT 2010,Down by the Mississippi River,United States,Chicken wings n wine!!!!! 🍴 #dinner,pos
Fri Apr 24 18:29:26 PDT 2015,"Northeast Texas, TX",United States,"Crockpot Roast New Potatoes, and Carrots {Has The Flavors of a Classic Pot Roast} #crockpot #roast #dinner #recipe... http://t.co/51F0RCV9ED",pos
Tue May 12 11:06:57 PDT 2015,"Athens, Georgia",United States,Mama Shoeing Out This Week #Dinner Chicken and Rice Casserole!! http://t.co/YaePHjpL3k,pos
Thu Oct 04 15:37:18 PDT 2012,NIL,Egypt,Enjoyed some good sushi. California roll & long overdue for it. #sushi #californiaroll #dinner #yum http://t.co/NBpaQn03LJ,pos
Sun Sep 02 21:49:24 PDT 2012,NIL,Egypt,Homemade Chicken Noodle Soup!! #yum #dinner 😊🍲 http://t.co/aEAGkaDtcM,pos
Sun May 06 15:24:11 PDT 2012,NIL,Egypt,Lemon chicken for dinner!  #yummy #lemonchicken #dinner http://t.co/1GTWdEhzPZ,pos
