Date,Location,Country,Text,Sentiment
Sun Sep 08 06:27:41 PDT 2013,Chennai/Tuticorin/New Delhi,United States,"Had Capsicum Paneer, Aaloo matar, Dal, Chawal, Roti, Salad, Curd and Kheer for #lunch #Navratri #Fast",pos
Fri Dec 26 08:19:03 PST 2008,NIL,Egypt,MoMo #dumpling #nepalese cuisine #hot & spicy #yum #dinner http://t.co/faH2zzmPfp,pos
Mon May 03 18:12:13 PDT 2010,India,India,#HealthyLiving  #Breakfast time try Corn oat upma tasty and healthy http://t.co/VIhz9PQjbN,pos
Fri Apr 03 19:35:05 PDT 2009,On my Bed,United States,Daal Chawal keema #Lunch,neg
Thu Jan 22 08:47:02 PST 2009,Bedford,United Kingdom,Chicken tikka wrap @The_Rickshaw #lunch #thali #indian #restaurant #bedfordshirehour #bedford #HighStreet13 http://t.co/OlrRQkpGxn,pos
Tue Dec 21 19:44:08 PST 2010,Netherlands,Netherlands,Yup the Indian Summer is over. #breakfast #washington (@ Panera Bread) [pic]: http://t.co/8qNlt0EZHn,pos
Wed Aug 28 10:38:10 PDT 2013,Guadalajara (México),Mexico,RT @nervomusic: Getting fat in India is fine by us!  #breakfast #bringiton http://t.co/e8N93A9xwb,neg
Fri Mar 19 13:29:32 PDT 2010,Bangalore,India,HSb sambar recipe with pumpkin & snake gourd fry with lentils = #dinner ;) http://t.co/r9yj2fzmKn,neutral
Mon Jan 11 17:01:43 PST 2010,United Kingdom,United Kingdom,#Dinner Hyderabadi #Biryani with raita yoghurt.,pos
Mon Aug 09 15:44:15 PDT 2010,NIL,Egypt,There's more daata than saag in my fridge. I hope it turns out well. #puysaag #dinner,pos
Tue Nov 13 02:00:52 PST 2007,NIL,Egypt,That was some buff paneer followed by some good penda! #Dinner,pos
Sat Sep 24 11:30:03 PDT 2011,"New Delhi, India",India,RT @nervomusic: Getting fat in India is fine by us!  #breakfast #bringiton http://t.co/e8N93A9xwb,neg
Fri Jul 24 09:42:17 PDT 2009,Sweden,Sweden,RT @nervomusic: Getting fat in India is fine by us!  #breakfast #bringiton http://t.co/e8N93A9xwb,neg
Wed Nov 17 11:26:29 PST 2010,Kuching,Malaysia,Kuah dal terbaek!khan cafe. #breakfast #rotitampal #dahl #steady #khansahabatcafe #satok #kuching… http://t.co/AJFnBQHswT,pos
Mon Jul 23 08:32:07 PDT 2012,Pacific Northwest,United States,Indian Food Spicy Garbanzo... http://t.co/XQPLGh6UL6 #Appetizers #DINNER #GLUTENFREE #HEALTH #HEALTHYRECIPES #LUNCH #SIDES #VEGETARIAN,neutral
Mon Aug 20 14:07:45 PDT 2012,NIL,Egypt,Indian summer#dinner http://t.co/dbH5sJB9Mf,pos
Wed Nov 16 23:05:42 PST 2011,NIL,Egypt,My momo after steaming- yum! #vegan #momo #nepalese #nepali #instafood #instagood #dumplings #dinner… http://t.co/fFhnfsxzCn,pos
Mon Jun 27 21:18:00 PDT 2011,NIL,Egypt,Masala tosay for #breakfast! http://t.co/AeO0Ol9FLj,pos
Mon Feb 13 13:18:54 PST 2012,Chennai,India,Breakfast ready! Idli with chutney or sambar? #Chennai #Food #Breakfast #SouthIndian #MyChennai http://t.co/eiJi5KZsWT,neutral
Thu Feb 28 17:23:24 PST 2013,India,India,"Today's #breakfast ~ An absolutely easy to make South Indian dish. Sponge Dosa (Poha Dosa) with a soft, spongy... http://t.co/Ot0XoTOG1g",pos
Tue Jun 08 18:18:34 PDT 2010,NIL,Egypt,Had 4 good idlys and scalding hot sambar for #breakfast in #AmmaCanteen .. All for Rs 4.. Serious #ValueForMoney.. Awesome initiative!!,neutral
Tue Feb 21 21:38:32 PST 2012,chennai,India,Breakfast ready! Idli with chutney or sambar? #Chennai #Food #Breakfast #SouthI...: Breakfast ready! Idli with... http://t.co/Qew2n1zOPT,pos
Tue Jun 08 18:18:34 PDT 2010,"Trichy, Tamilnadu, India",India,Breakfast ready! Idli with chutney or sambar? #Chennai #Food #Breakfast #SouthIndian #MyChennai http://t.co/P6PWIRLaBU,pos
Wed Feb 17 16:45:42 PST 2010,"Sydney, Australia",Australia,"#octfoodphotos 7 & 8 | #meatless late #lunch - #beansupreme kofta lettuce wraps w avocado, tahini &… http://t.co/MfyhjRUmhG",neg
Wed Sep 29 23:22:46 PDT 2010,"Lahore, Pakistan",Pakistan,Saag aur Roti. #Lunch #Breakfast #Whatever #Awein #Tag #Banai #Jao,neg
Sat Jun 05 17:47:50 PDT 2010,Sri Lanka,Sri Lanka,Naan Kema Kanna Going... #Lunch,neg
Wed Dec 30 17:59:58 PST 2009,NIL,Egypt,Wife: Yenga ippadiye naan samachi potta enakku enna kidaikkum? Husband: Ennoda LIC panam seekkaram kidaikkum. #lunch time #udhay,pos
Wed Mar 23 15:18:52 PDT 2011,NIL,Egypt,My favorite indian lollies we get with the cheque #sweet #lespice #indian #thailand #travel #food #dinner http://t.co/0pHCwmqdch,pos
Thu Mar 24 17:46:00 PDT 2011,Deutschland,Germany,Sabah  el  kheer <3 (Dukka/Mana2ish bsa3tar) #Palästina#Falestin#palestine#arabic#breakfast#yummi http://t.co/7sVkUYmpBt,neg
Tue May 21 23:58:16 PDT 2013,Chennai/Tuticorin/New Delhi,United States,"#Lunch = Baingan ka bharta, Gatte, Dal, Chawal, Curd, Roti, Salad, Papad and Ice Cream. #Fast Day 4 #Navratri",pos
Tue Dec 11 17:39:34 PST 2012,Bahrain,Bahrain,How do you describe a lunch at #Nu_asia?  Exciting? Yummy? Would you order a Biryani dish for #Lunch? #Nu_asia http://t.co/foxO26Efhe,neg
Fri Mar 27 16:05:42 PDT 2009,caught beneath the landslide,United States,Indian for #lunch today @ 568 Eating House http://t.co/DalODiYA0A,neutral
Thu Feb 03 19:22:33 PST 2011,"Mumbai,India",India,"When was the last time your #breakfast table boasted of a jam spread that is NPOP India #organic, #EcoCert certified? http://t.co/cOOtXRdoMq",neg
Fri Sep 20 12:40:04 PDT 2013,Pacific Ocean,Philippines,Kala ko pa nemen si watashi ang dagdag sa line up ng smart. Pinaasa nyo lang ako.hahahaha. #ShowerMode #Dinner #Werk,neg
Fri Feb 12 21:52:01 PST 2010,Noida,India,Whole wheat veg wrap + beetroot raita + green chutney #dinner http://t.co/F4jM5wdigW,pos
Mon Apr 04 10:50:51 PDT 2011,"Cape Town, South Africa",South Africa,"Photo: #lunch - #day7 grilled #chicken breast in yoghurt coriander and tandoori marinade, tarragon mustard... http://t.co/PRrAJERqqJ",neg
Sun Mar 11 23:04:34 PDT 2012,NIL,Egypt,"Maybe not a typical #Indian #breakfast, but Dosa is always tasty #ShantiBlogTrip #food #instatravel… http://t.co/ZNOxjDjezW",pos
Thu Dec 06 12:37:35 PST 2012,USA,United States,Dal Pakwan (Sindhi Breakfast) Recipe by Manjula http://t.co/8OGX11kF4D #breakfast #Manjula #Pakwan #recipe #cooking,pos
Thu May 03 15:02:13 PDT 2012,in @nervomusic profile,United States,RT @nervomusic: Getting fat in India is fine by us!  #breakfast #bringiton http://t.co/e8N93A9xwb,neg
Wed Feb 17 16:45:42 PST 2010,"New Delhi, India",India,Palak paneer is in the house my friends! #FoodReport #Dinner http://t.co/Clfoq0Mjod,pos
Mon Jun 17 22:52:15 PDT 2013,Rotterdam,Netherlands,Quorn curry met naan brood #watetenwevandaag #dinner #food #vegetarisch #vegetarian http://t.co/JxCeWQleyK,pos
Wed Apr 29 11:21:21 PDT 2009,"Buckhead & Decatur, GA",United States,Masala Papadam! Crispy crackers with chop salad and Mint and Tamarind Chutneys!! #lunch #bhojanic #tapas #yummy ☺️ http://t.co/iTB8PEq2iB,pos
Tue May 05 03:58:55 PDT 2009,"NYC,NY",United States,#lunch @ dosa garden,neutral
Fri Jul 30 23:29:49 PDT 2010,http://www.foodiechats.com,United States,Looks great 👍 “@bhojanic: Masala Papadam! Crispy crackers with chop salad and Mint and Tamarind Chutneys!! #lunch ☺️ http://t.co/OeRU3cpvj2”,pos
Fri Apr 17 19:08:41 PDT 2009,Dubai / Karachi,Pakistan,"Usskey saath roti, Qeema, Gobi aur Baingann ki tarkaari, aur mirchi ka achaar! \o/ #dinner #previoustweet",pos
Thu Sep 23 08:56:58 PDT 2010,Kamloops BC,United States,Crispy Duck Confit with Pear Chutney on Israeli Cous Cous Salad 14- Happy #Lunch #Kamloops #Foodies,pos
Thu Jan 24 17:40:32 PST 2013,London/Prague/Leicester,United States,Mirch Masala Macaroni #macaroni #indian #masala #food #chilli #recipeoftheday #indoitalian #fusion #cooking #dinner http://t.co/H9Vy7T1gL4,neg
Mon Mar 04 14:30:14 PST 2013,London,United Kingdom,RT @IndoPopKitchen: Mirch Masala Macaroni #macaroni #indian #masala #food #chilli #recipeoftheday #indoitalian #fusion #cooking #dinner htt…,neg
Wed May 23 12:01:35 PDT 2012,Prague,Czech Republic,RT @IndoPopKitchen: Mirch Masala Macaroni #macaroni #indian #masala #food #chilli #recipeoftheday #indoitalian #fusion #cooking #dinner htt…,neg
Thu May 19 05:26:59 PDT 2011,NIL,Egypt,Last night Indian feast! #yummy #foodporn #food #dinner #amazing #nyc #indian #sogood #igers #followme… http://t.co/GRJgqNR2f8,pos
Sat Sep 22 11:20:34 PDT 2012,Manchester / Birmingham,United Kingdom,Chicken Tikka Wraps! #dinner #indian #yummy #denchalicious http://t.co/8jGMVa2CTI,pos
Thu Sep 02 18:41:05 PDT 2010,Manchester / Birmingham,United Kingdom,Chicken Tikka Wraps! #dinner #indian #yummy #denchalicious http://t.co/veZzQjpQE5,pos
Tue Feb 17 16:03:53 PST 2009,NYC,United States,Stop by tomorrow for an Authentic Indian #Lunch experience @ The Herald Square farmersmarket #IndianCuisine @midtownlunch,neg
Thu Nov 05 08:51:58 PST 2009,Canberra ,Australia,Freshly baked focaccias ready for lunch time!! We're thinking Tandoori Chicken! What about you?   #lunch #minibar... http://t.co/M0p03Ol9pH,neg
Thu Nov 05 08:51:58 PST 2009,"Toronto, ON",Canada,"#dinner tonight: Paneer & Sprouts Minty Pulao, Potato Curry & Raita. #paneer #sprouts #pulao #curry… http://t.co/ACLn72AJoD",neg
Fri Nov 16 20:15:11 PST 2012,"Toronto, ON",Canada,"#dinner tonight: Paneer & Sprouts Minty Pulao, Potato Curry & Raita. #paneer #sprouts #pulao #curry #homemade http://t.co/n5QWfNGr5T",neg
Thu Apr 14 03:11:23 PDT 2011,NIL,Egypt,Making Naan for our Lamb Tikka Masala! #dinner #curry #healthy #bread #dough #homemade #fromscratch… http://t.co/DE9EsmDDG4,neutral
Tue Mar 12 14:55:18 PDT 2013,"GA, USA & International.",United States,NAAN Heaven! #curry #night #dinner #delicious #naan #munnliving http://t.co/iOQkHlb50S,pos
Sun Jan 23 22:14:02 PST 2011, Living In The Night  ,United States,Morning #alsaray #morning #bangkok  #thailand  #breakfast🍼🍼🍼🍼 @ Al Saray (Fine Lebanese & Indian Cuisine) http://t.co/wyyOH51YzH,neg
Thu Nov 19 08:42:14 PST 2009,Maryland,United States,Curry Roasted Vegetables with Paneer | La Casa de Sweets http://t.co/csZuHrgJDY #dinner #recipe,neutral
Sun Nov 14 06:34:42 PST 2010,Trinidad,United States,Home made Paneer Tikka Masala! #desi #indian #vegetarian #dinner http://t.co/oX8NHQINRo,neutral
Tue Dec 22 05:42:43 PST 2009,"Greater LA Area, CA",Canada,"Chicken masala, paneer and some garlic nan. Loving the local Indian place. #datenight #dinner @… http://t.co/Wz77G71w3T",pos
Sat Sep 07 08:24:02 PDT 2013,Colorado,United States,Stove-top naan pizza #dinner http://t.co/ynkHIfI0bL,pos
Wed Jul 11 15:53:36 PDT 2012, Global,Canada,that looks awesome! RT @indianfoodrocks: Stove-top naan pizza #dinner http://t.co/bHICcKced8,pos
Tue Nov 29 16:28:42 PST 2011,Hougang,"Taiwan, Province of China",Indian delights😍 #breakfast http://t.co/D6wN4vnvAZ,neutral
Thu Sep 26 08:37:15 PDT 2013,"Perth, Australia",Australia,@MadhuriDixit  bell tower #lunch at majestic india #yum,pos
Mon May 23 21:20:36 PDT 2011,"Canada, US, UK",United Kingdom,"#Dinner - Straight up comfort food that is so quick and #delicious - naan #pizza :) Roasted veggies,… http://t.co/Mh18fcJvxm",pos
Sun Jun 13 18:09:40 PDT 2010,NIL,Egypt,Back frm the gym and eating Shavige with coconut chutney #Breakfast,pos
Mon Oct 25 21:28:56 PDT 2010,Parallel Universe,United States,Pongal + Payasam... #breakfast. South Indian breakfast best in the world.  #bliss,pos
Wed Dec 02 22:21:04 PST 2009,"Surabaya,  Indonesia",Indonesia,What do you think? this is a Indian MalayV food greatest in town #indian #malay #dishes  #lunch #meal… http://t.co/RWccr0oF59,neg
Fri Oct 28 08:51:08 PDT 2011,"Karachi , Pakistan",Pakistan,Finally Daal Chawal after a long time. #Lunch,pos
Sun Oct 14 07:49:34 PDT 2012,London,United Kingdom,Upma/Uppet (उप्पीट)- a classic Indian breakfast recipe: http://t.co/gfeYQqMYmo via @wordpressdotcom #indian #recipe #breakfast #upma #uppeet,pos
Wed May 04 15:20:32 PDT 2011,"hove, east sussex BN3 2LG",United States,"#Lunch #LiteBite #Hove LOCAL CHEDDAR & ALE RAREBIT £6.50 On a homemade bloomer, with onion chutney",pos
Sun Jul 28 23:35:08 PDT 2013,London,United Kingdom,TANDOORI JHINGA - #Indian #tasty #soho #lunch http://t.co/u2I9S0b5pV,pos
Thu Jan 06 15:35:24 PST 2011,Oxon,United Kingdom,Garlic and Corriander Naan Bread pizza for #lunch - yum http://t.co/hKYvy0dVj6,pos
Fri Jun 18 06:03:05 PDT 2010,GUYANA,Guyana,Water and Puri with curry #Breakfast,pos
Tue Sep 18 05:08:41 PDT 2012,"Valhalla, New York",United States,"Breakfast - masala omelette on whole wheat toast. Somehow, I am not a cereal kind of girl. #breakfast… http://t.co/lBLfuZK2XI",neg
Thu Jun 21 18:34:39 PDT 2012,Surabaya,Indonesia,#View from our #dinner table #golf #drivingrange #weird #Indonesia @ Sitara Indian Cuisine Restaurant http://t.co/OC6Q5DYN7e,neg
Sat Mar 26 21:21:54 PDT 2011,NIL,Egypt,Because #fuckit that's why. Pesto Naan w #bacon & eggs #breakfast #food #eatnowcomplainlater #fat… http://t.co/SQCVvJJmsT,pos
Fri Oct 02 00:57:11 PDT 2009,Saint Thomas ,United States,Eggs n bacy on naan bread with mozzarella #breakfast #pizza #studying #thegrind http://t.co/wxqYWY9rSk,pos
Wed Dec 12 16:47:28 PST 2012,"Fort Smith, Arkansas",United States,"Stop by Kunu's Smoke Shack to try one of these great menu items: BBQ, Indian Tacos, Smothered Fries! Call for Catering 479-430-9949 #LUNCH",neg
Sat May 15 08:34:17 PDT 2010,"Iloilo City, Philippines",Philippines,#Fish Tikka for #dinner #Nepalese / #indian #food #foodporn #Instafood http://t.co/xUZHNp2oUI,pos
Sat Jun 09 01:36:29 PDT 2012,Connecticut,United States,#foodporn #food Indian #spicy #lunch #bday @ Naatiya http://t.co/aZzjDpjAHc,neg
Sat May 01 00:31:40 PDT 2010,Incredible India,United States,"Huge long glass of Guava juice, green salad with 6 leafy vegetables and charred potatoes, onions and paneer :) Am feeling good. #Dinner",pos
Thu Apr 12 20:20:31 PDT 2012,On my Bed,United States,Masala machli #Comingup #Dinner ♥,neg
Fri Jun 22 06:18:39 PDT 2012,Malaysia,Malaysia,"Dinner @ Elite Indian restaurant, Colombo. #Dinner #Indian #Elite #Colombo #food #foodporn #yum… http://t.co/fG5dFvrG0w",pos
Sun Sep 22 18:55:52 PDT 2013,"Kitchener, ON, Canada",Canada,Much craved yummies 🍴🍛 #dayoff #lunch #indianfood #familytime #eatitall @ Fusion Indian Buffet Cafe &… http://t.co/0OgJfLrT4L,neg
Fri Jun 01 19:35:36 PDT 2012,United Kingdom,United Kingdom,Aaloo paratha. Check. Chocolates. Check. Milk. Check. Crisps. Check. #dinner #foodie #foreverfat,neg
Fri Sep 27 08:25:40 PDT 2013,"Kota Damansara, P.Jaya",United States,#breakfast puri with blaque_flaco.. sekejapan sajee link dona dtg kl. http://t.co/zaHtIvnjBf,pos
Thu May 05 23:30:13 PDT 2011,Venice.,Italy,Indian enough for you? ✌️ #yesterday #dinner http://t.co/9y7RJPwzQu,neg
Tue Sep 28 05:29:28 PDT 2010,San Francisco,United States,Juan making Chicken Tikka for dinner. #boyfriend #cooking #homemade #dinner #kitchen #tikka #hayward… http://t.co/oAlKsaBEju,pos
Sun Dec 12 02:53:42 PST 2010,"Honolulu, Hawaii",United States,Homemade naan + beef randang curry = delish! #cooking #indiannight #dinner #feelingaccomplished http://t.co/3J7L1BMeWk,pos
Tue Jul 12 18:09:31 PDT 2011,"Kuala Lumpur, Malaysia",Malaysia,Naan yeay #lunch #SAPURAACERGY #SKPB #internship #audit http://t.co/0LB1uqroag,pos
Sat Mar 27 21:32:55 PDT 2010,New Delhi,India,RT @nervomusic: Getting fat in India is fine by us!  #breakfast #bringiton http://t.co/e8N93A9xwb,neg
Fri Jun 10 15:46:45 PDT 2011,"Los Angeles, CA",United States,#dinner Part 3 #cliffsedge #yum #foodporn #igdaily :: Diver scallops with Indian curry spices + Filet… http://t.co/1yNgJ1XnGb,pos
Fri May 11 11:38:37 PDT 2012,"Gurgaon, India",India,"@burrp_delhi Kadi, Paneer butter masala, aalo baingan for #lunch #Delhi",neutral
Sun May 27 15:49:22 PDT 2012,"Delhi, India",India,"RT @hunteerrr: @burrp_delhi Kadi, Paneer butter masala, aalo baingan for #lunch #Delhi",neutral
Tue Jan 31 19:07:49 PST 2012,"Bombay, IN ",India,"Fish fry, Bhindi and awesome dal rice for #lunch #office #thursday",pos
Mon Jul 27 11:48:24 PDT 2009,On my Bed,United States,Looki Daal :D #Lunch #NaniHome http://t.co/3tHenmSKcQ,neg
Tue Jun 21 08:00:55 PDT 2011,London,United Kingdom,#Lunch service in swing. If you're looking for the finest Indian food in #Kensington come and see us. http://t.co/0pusTowbq8,neutral
Wed Feb 18 20:18:45 PST 2009,NIL,Egypt,Chicken biryani w/ papadum & teh tarik #Dinner #PerfectForARainyDay http://t.co/OOJRWL2jst,pos
Wed Feb 18 20:18:45 PST 2009,Singapore,Singapore,Rojak India & Murtabak #dinner #foodporn http://t.co/4mx5O6I4Tb,pos
Sun May 24 12:40:29 PDT 2009,jakarta,Indonesia,"yummy #soto#babat#dinner @ Carefour Puri Indah Mall...^^, http://t.co/zDXdv6zfTf",pos
Tue Sep 22 13:02:17 PDT 2009,NIL,Egypt,Cashew idli for a perfect South Indian breakfast! #throwbackthursday #tbt #india #healthy #breakfast… http://t.co/HcZM0yq06g,pos
Sun Nov 01 19:33:11 PST 2009,Philippines,Philippines,Kala nyo kayo lang ah @kiszhalicious @dhendelicious Ako din #PASELFIE haha. #Despedida #Dinner #FamBam… http://t.co/AThNGeqN9P,neg
Mon Feb 28 17:11:48 PST 2011,"Toronto, ON",Canada,"#Breakfast this morning: scrambled #eggs with car analyzed onions, left-over masala fries from #dinner… http://t.co/HkSyvmYLR3",pos
Fri Feb 22 09:03:54 PST 2013,Laandan / Manchester,United States,Good Morning. Instagram got me feeling like the Indian Ray J #Kim #TooEarly #Breakfast #IDidHitItFirst… http://t.co/LQONC61wMT,pos
Sun Aug 08 01:28:34 PDT 2010,Toronto,Canada,#carbfree #lowcarb #dieting #weightloss tandoori veg and beef stir fry #lunch @LoblawON PC spice blend #yummy http://t.co/A7oxlSzaTt,pos
Thu Mar 27 19:12:50 PDT 2008,Toronto,Canada,@LoblawsON #carbfree #lowcarb #dieting #weightloss tandoori veg and beef stir-fry #lunch PC spice blend #yummy http://t.co/XKJvPB0spe,pos
Tue Nov 29 16:09:47 PST 2011,Worldwide ,United States,Indian tonight. #dinner creepyfishbeenlookinatmethewholenight 😱 http://t.co/KZYYuzbZ1C,neg
Sat Apr 06 03:27:39 PDT 2013,Nagpur,India,Burp! Finally had lots of pani puri after such a long time. #dinner #panipuri,neg
Fri Oct 28 22:55:40 PDT 2011,"Turin, Italy",Italy,"Refosco dal peduncolo rosso Alturio- Tenuta Ca' Bollani, vendemmia 2007 #dinner #wine #friends #zonin… http://t.co/RAiLZY5VGk",pos
Tue Mar 05 11:02:46 PST 2013,Leicester,United Kingdom,Mutter paneer and chaps! Yum. #dinner #mealtime,pos
Sun Mar 13 17:19:07 PDT 2011,"Saskatoon, SK Canada",Canada,"My East Indian inspires  #lunch for the day. Lentils, spinach and cauliflower #glutenfree #eatclean http://t.co/9ALxaVC7oA",pos
Thu Jun 10 16:27:25 PDT 2010,"White Plains, NY",United States,Matar paneer #dinner #indian http://t.co/15ZRb6PnsI,neg
Mon Sep 21 10:32:05 PDT 2009,Sydney,Australia,#indian #breakfast @ Kashmir Cafe,pos
Sat Sep 21 19:06:47 PDT 2013,"JerZ Girl, living in the NOW! ",United States,#Dinner Palak Paneer & Garlic Naan #Indian #food #spicy #VegLife #yum http://t.co/awBn4hzA2C,neutral
Mon Apr 20 20:39:36 PDT 2009,NIL,Egypt,Treating the #fiance to a #bday #dinner.. #happy #birthday babe uclanak30 I #love u @ India Restaurant http://t.co/mqzfaPvMsm,pos
Mon Apr 20 20:39:36 PDT 2009,Northern Cali,United States,Indian tacos for #Dinner,pos
Thu Nov 17 09:04:14 PST 2011,"MOROCCO,TANGIER",United States,RT @nervomusic: Getting fat in India is fine by us!  #breakfast #bringiton http://t.co/e8N93A9xwb,neg
Wed Jan 28 12:29:12 PST 2009,NIL,Egypt,Tandoori Salmon salad #addicted #sogood #dinner #getinmybelly #yourenotyouwhenyourehungry http://t.co/UNWnims4SL,pos
Thu Apr 18 23:12:19 PDT 2013,"LA,CA",Canada,Yum!!! I made Indian food for dinner #indianfood #yummy #dinner #whitewine @ Pasadena http://t.co/qBs2a4jRsg,pos
Tue Apr 21 22:30:17 PDT 2009,Mumbai,India,Tomato Chutney - Easy side dish for Idli/Dosa and Breakfast varieties #chutney #pacchadi #sidedish #breakfast  http://t.co/RDkCoj35lj,pos
Wed Oct 26 06:51:54 PDT 2011,Mumbai,India,"3rd Unofficial Test, #Lunch Break: India A 422/5 (Pujara 199*, Uday Kaul 16*) lead by 154 runs vs West India A 268. #IndAvWIA #cricket",neg
Tue Jul 16 10:05:31 PDT 2013,Leamington Spa,United Kingdom,Keema toasty with masala cha #breakfast #yum,pos
