Date,Location,Country,Text,Sentiment
Thu Dec 02 06:50:49 PST 2010,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sun Apr 17 11:20:27 PDT 2011,"Charlotte, United States",United States,"My #snack this afternoon - avocado with #traderjoes guacamole hummus mixed in. For #dinner, I made… http://t.co/nrPeb7uRWj",neutral
Sat Aug 01 04:03:16 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Tue Jul 09 22:53:09 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Feb 24 05:18:03 PST 2012,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Tue Sep 01 03:08:41 PDT 2015,Philippines,Philippines,#Dinner Shawarma and Zagu. http://t.co/bYdbvtGGSy,neutral
Thu Aug 30 13:23:57 PDT 2012,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sat Mar 03 02:29:09 PST 2012,❀jtl❀,Iraq,Orange plus grapes plus shawarma equals very happy belly! #dinner,pos
Mon Dec 28 15:48:50 PST 2009,Georgia & Pennyslvania,Georgia,I am not a big breakfast food fan! Today for #breakfast I had Kiwi & Hummus with Wheat Thin Chips. What did you... http://t.co/Ya9LicKtDy,pos
Sat Mar 03 02:29:09 PST 2012,"NY, New York",United States,First falafel from here...it's so good and filling. I cant breathe!!! #maoz #food #lunch #nyc #falafel http://t.co/U10fgjl882,pos
Thu Jun 20 07:22:48 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Wed Jul 10 04:57:27 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Thu Oct 14 07:31:20 PDT 2010,"Sydney, Australia",Australia,Mushroom and Halloumi Bruschetta Recipe - #Yummoo #dinner @SheSaid_Editor http://t.co/ieBpJp9wFL,neutral
Sat Apr 20 05:02:23 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Mon Sep 05 19:43:11 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sun Jul 10 15:28:15 PDT 2011,"Boone, North Carolina",United States,"#preschool #lunch #paleo green peas, fermented pickle, carrot chop mash ups, nut-thins, hummus http://t.co/wlOjprXWhx",neg
Sun May 31 06:30:39 PDT 2015,Pittsburgh,United States,Cheddar bunnies and beet hummus on an everything bagel #breakfast http://t.co/dRdB9eKf59,pos
Sat May 19 12:42:01 PDT 2012,NYC Area,United States,#lunch Avocado tomato hummus and asparagus wrap #eatclean http://t.co/ftS8eYSGqU,neutral
Mon Nov 30 01:34:08 PST 2009,NIL,Egypt,Salmon and hummus salad for lunch! #protein #lunch #hummus #salmon #eatrealfood #veggies #salad http://t.co/BuVF1YGfk2,neg
Sat Sep 25 03:11:28 PDT 2010,South Africa,South Africa,"#Lunch @cafeperlina Roasted butternut, balsamic onion, pumpkin seeds, couscous & halloumi salad ~ http://t.co/Ls495EaqHY #cafedurbanville",neg
Fri Oct 07 03:11:29 PDT 2011,Professional Photographer,United States,😓😓😓 Done with #almazrooei #lunch#haneedh #rice #dxb #uae @ Maraheb Mandi & Madfoon المراحب للمندي… http://t.co/XxBbIHAM1b,neg
Thu Apr 22 07:14:44 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY   #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Mon May 18 01:54:32 PDT 2015,"Shoreditch, London",United Kingdom,"#lunch time @boxpark try our meat platter of jerked chicken, jerked wings, lamb kofta & BBQ spare ribs with rice peas & plantain",pos
Wed Sep 10 15:38:35 PDT 2008,London,United Kingdom,"RT @CottonsRShack: #lunch time @boxpark try our meat platter of jerked chicken, jerked wings, lamb kofta & BBQ spare ribs with rice peas & …",pos
Tue Nov 27 06:25:16 PST 2012,Conshohocken,United States,"#Lunch: Grilled eggplant & zucchini with mushrooms, roasted red peppers, caramelized onions, hummus & mozzarella on garlic grilled ciabatta!",neutral
Sun Jul 21 01:29:04 PDT 2013,NIL,Egypt,Last nights dinner doodles whilst picking at chicken Shish #Doodles #Dinner #DadsTempTable #Decorating http://t.co/4zsEOFrf49,neutral
Fri May 15 00:50:27 PDT 2015,Turkiye/Istanbul/Çengelköy,United States,Kuru dolma 😍🎀 #cooking #foods #yumm #yum #yummy #delicious #dinner #icancook #instafood #instafoodapp… http://t.co/hnoS7nGLdf,pos
Mon May 23 09:09:04 PDT 2011,NIL,Egypt,#Vegan Falafel for #lunch! What are you having? http://t.co/5nna2d8loz #veganlunch,neg
Mon Sep 16 02:57:54 PDT 2013,Georgia,Georgia,"Lunch in the car plus crackers, hummus and a @gtskombucha! My kind of fast food! #healthyeats #lunch… http://t.co/gjbT4eThW9",pos
Thu Sep 19 02:58:30 PDT 2013,"Bentonville, AR Downtown",United States,hummus sandwich and hungarian mushroom soup. #lunch #pressroom @ Pressroom http://t.co/LaoDvDeoXN,pos
Fri Nov 11 07:16:47 PST 2011,The Seven Eleven in Fresno,United States,Grilled #Chicken #Salad w/ Blue #Cheese dressing #fresnofood #lunch #foodart @ George's Shish Kabob http://t.co/ri33hXXeGh,pos
Wed May 27 09:56:41 PDT 2015,Jamaica,Jamaica,New Leaf's Falafel Platter...#lunch #healthy #lovemesomehummus http://t.co/RHrCiCez4f,pos
Tue Dec 07 04:26:16 PST 2010,USA,United States,"Great #lunch at @melicafe in Chicago. Body-cleansing smoothies and hummus wrap. Thanks for the great chat, Stephanie  @ChicagoMag Ira David",pos
Thu Apr 08 22:33:18 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY   #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sun Jul 18 13:45:20 PDT 2010,"Regina, SK",Canada,Malai kofta #food #foodporn #yum #yummy #dinner #fresh #tasty #foodie #delicious  #hungry #indian http://t.co/L8TZAO949E,pos
Sun Jul 18 13:45:20 PDT 2010,NIL,Egypt,"RT @tbeeze: #vegan Malibu burger, sautéed greens, tomatoes, white bean hummus on gluten free Van's waffles. #Dinner http://t.co/OzObdIE6eb",neutral
Sun Mar 21 02:08:31 PDT 2010,NIL,Egypt,RT @GrandmasComfort: Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,neutral
Fri Jul 26 17:32:56 PDT 2013,West Coast,New Zealand,Carrots n hummus #dinner #trifelife http://t.co/yKDELS3Tsz,neg
Fri Apr 15 07:58:20 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Tue Jan 29 01:20:53 PST 2013,"Cape Town, South Africa",South Africa,Can I put lamb skewers & falafel balls with hummus & tzatsiki in the same pita bread or is that going over board? #Lunch,pos
Mon Jan 21 07:03:21 PST 2013,7th Heaven ,United States,Mandi & Madbi time. #Lunch,neutral
Wed Apr 03 23:36:21 PDT 2013,Philippines,Philippines,Shawarma Rice #dinner #yammeh http://t.co/S1zozZ7n6L,neutral
Thu Aug 29 21:20:14 PDT 2013,"Segambut, Kuala Lumpur",Malaysia,Shawarma tawook #dinner #family #arabian http://t.co/x6oXJuXVZR,neutral
Fri Jun 15 00:05:20 PDT 2012,NIL,Egypt,Enjoyed my fat chicken Shish and chips#lunch#feel sleepy now - beer maybe?,pos
Thu Mar 21 14:09:12 PDT 2013,The 515,Sweden,"Have you ever tried shawarma? There's a shawarma joint about two blocks from here. I don't know what it is, but I wanna try it. #lunch",neutral
Wed Feb 22 16:41:47 PST 2012,"#Toronto, Ontario, Canada",global,Kicking off my #WeekendBliss: a zen #lunch at home with @AkramsShoppe's #duck shawarma + mom's wicked #turkey congee:-),neutral
Thu Nov 29 23:42:04 PST 2012,NIL,Egypt,RT @ATasteofWorld: Kicking off my #WeekendBliss: a zen #lunch at home with @AkramsShoppe's #duck shawarma + mom's wicked #turkey congee:-),neg
Tue Feb 28 04:00:00 PST 2012,NIL,Egypt,RT @ATasteofWorld: Kicking off my #WeekendBliss: a zen #lunch at home with @AkramsShoppe's #duck shawarma + mom's wicked #turkey congee:-),neg
Thu Sep 23 14:13:05 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Apr 30 00:27:10 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Jul 26 17:32:56 PDT 2013,San Rafael,United States,Hummus and bean sprouts on my sprouted multi-grain bread. #marin #breakfast #hippyfood,neg
Fri Jan 21 04:22:19 PST 2011,San Rafael,United States,Hummus and bean sprouts on my sprouted multi-grain bread. #marin #breakfast #hippyfood,neg
Wed Sep 10 15:38:35 PDT 2008,NIL,Egypt,Pork Shish Kebabs #meat #food #grill #dinner http://t.co/EqeYetSXF3,pos
Wed Sep 29 02:38:15 PDT 2010,NIL,Egypt,Pork Shish Kebabs #meat #food #grill #dinner http://t.co/EqeYetSXF3,pos
Tue Jun 11 11:49:15 PDT 2013,The Philippines,Philippines,Tea and Shawarma overlooking AUH :) #dinner #teaandsympathy #kwentongOFW http://t.co/jWO69UMeCW,pos
Mon Jul 27 22:53:12 PDT 2015,The Philippines,Philippines,Tea and Shawarma overlooking AUH :) #dinner #teaandsympathy #kwentongOFW http://t.co/jWO69UMeCW,pos
Fri Dec 10 00:59:18 PST 2010,NIL,Egypt,"Late lunch! Hummus with flatbread, banana and OJ. #HealthyEating #HealthyLiving #lunch #foodporn… http://t.co/0ldizstbSp",neutral
Tue Jul 26 23:21:30 PDT 2011,NIL,Egypt,"Late lunch! Hummus with flatbread, banana and OJ. #HealthyEating #HealthyLiving #lunch #foodporn… http://t.co/0ldizstbSp",neutral
Wed Mar 16 10:07:08 PDT 2011,NIL,Egypt,Today's lunch! Halloumi cheese is my new addiction 😍😋 #lunch #salad #healthy #instafood #foodgram http://t.co/LRU742YJdV,pos
Fri Mar 26 09:55:10 PDT 2010,NIL,Egypt,Today's lunch! Halloumi cheese is my new addiction 😍😋 #lunch #salad #healthy #instafood #foodgram http://t.co/LRU742YJdV,pos
Fri May 11 05:17:20 PDT 2012,"Tarlac, Philippines",Philippines,Shawarma from Bahrain. #breakfast #food http://t.co/qpxjMPwzCi,pos
Sun Nov 20 15:29:18 PST 2011,"Tarlac, Philippines",Philippines,Shawarma from Bahrain. #breakfast #food http://t.co/qpxjMPwzCi,pos
Thu Apr 12 13:33:38 PDT 2012,NIL,Egypt,#Exito #yeiiii #ShawarmaEs #dinner @ La Parada Del Shawarma http://t.co/0HBtey9v2p,pos
Fri Jan 30 18:32:00 PST 2009,NIL,Egypt,#Exito #yeiiii #ShawarmaEs #dinner @ La Parada Del Shawarma http://t.co/0HBtey9v2p,pos
Tue Feb 19 10:42:45 PST 2013,"Houghton, Michigan",United States,Photo: Kale and hummus wrap for #lunch #foodporn #veganlife http://t.co/pdjFHYsxjw,pos
Tue Feb 28 04:00:00 PST 2012,"Houghton, Michigan",United States,Photo: Kale and hummus wrap for #lunch #foodporn #veganlife http://t.co/pdjFHYsxjw,pos
Wed Apr 28 13:02:49 PDT 2010,"Oklahoma City,Oklahoma,U.S.A",United States,Morning. Muka tak mandi sarung topi #breakfast #paparich #sunshine #smile #inzalface http://t.co/yYLu4d2EZr,pos
Thu Aug 18 08:23:33 PDT 2011,"Oklahoma City,Oklahoma,U.S.A",United States,Morning. Muka tak mandi sarung topi #breakfast #paparich #sunshine #smile #inzalface http://t.co/yYLu4d2EZr,pos
Mon Jun 14 06:12:08 PDT 2010,tel 070 363 33 21 - Den Haag,United States,Tabouleh salade met wontons van geitenkaas! Eet smakelijk! #vegetarisch #lunch #denhaag #thehague http://t.co/vrneqPaQb4,neutral
Sat Oct 09 13:00:55 PDT 2010,tel 070 363 33 21 - Den Haag,United States,Tabouleh salade met wontons van geitenkaas! Eet smakelijk! #vegetarisch #lunch #denhaag #thehague http://t.co/vrneqPaQb4,neutral
Tue Mar 26 16:19:56 PDT 2013,"London, UK",United Kingdom,Shakshouka baked eggs with spiced tomatoes @DaisyGreenFood #london #brunch http://t.co/9ZyWlvv7JQ,neg
Mon Jan 14 16:44:05 PST 2013,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Wed Sep 28 07:07:37 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Wed Sep 21 20:04:16 PDT 2011,"ÜT: 41.313006,-72.92604",United States,"Falafel Benedict w. Goat Cheese, Mornay & Beet Jus #heirloomnewhaven #brunch http://t.co/YzLQLuGQGz",neutral
Thu Oct 15 10:43:03 PDT 2015,"ÜT: 41.313006,-72.92604",United States,"Falafel Benedict w. Goat Cheese, Mornay & Beet Jus #heirloomnewhaven #brunch http://t.co/YzLQLuGQGz",neutral
Fri Jan 21 04:22:19 PST 2011,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Tue Jul 06 03:45:01 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Thu Sep 03 05:43:10 PDT 2015,"Chicago, IL",United States,Chicken shawarma bowl with garlic sauce ... #yummy  #yum #lunch #food #foodstagram #nafnaf… http://t.co/wWAeO8F4D7,pos
Wed Feb 08 20:52:25 PST 2012,"Chicago, IL",United States,Chicken shawarma bowl with garlic sauce ... #yummy  #yum #lunch #food #foodstagram #nafnaf… http://t.co/wWAeO8F4D7,pos
Thu Sep 03 05:43:10 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Mon Jan 16 06:37:47 PST 2012,NIL,Egypt,Hummus Recipe http://t.co/L6S8ykWCB6  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Tue Feb 28 04:00:00 PST 2012,"Laurel, MD",United States,Grilled Hummus sandwich and Red Pepper & Potato soup for #dinner. So good on an autumn day! http://t.co/cFuWBXFhv3,pos
Sun Sep 05 12:43:49 PDT 2010,"Laurel, MD",United States,Grilled Hummus sandwich and Red Pepper & Potato soup for #dinner. So good on an autumn day! http://t.co/cFuWBXFhv3,pos
Fri Apr 08 12:56:05 PDT 2011,Ciudad de Panamá,Panama,RT @StephDeSedas: #Exito #yeiiii #ShawarmaEs #dinner @ La Parada Del Shawarma http://t.co/0HBtey9v2p,pos
Mon Jul 18 06:08:10 PDT 2011,Ciudad de Panamá,Panama,RT @StephDeSedas: #Exito #yeiiii #ShawarmaEs #dinner @ La Parada Del Shawarma http://t.co/0HBtey9v2p,pos
Mon May 25 08:08:16 PDT 2015,Ukraine,Ukraine,Breakfast tanpa mandi itu normal. #breakfast #sunday #family #seremban #love http://t.co/Cpzn3Uh9al,neg
Tue Jan 29 04:25:49 PST 2013,Ukraine,Ukraine,Breakfast tanpa mandi itu normal. #breakfast #sunday #family #seremban #love http://t.co/Cpzn3Uh9al,neg
Tue Sep 20 23:37:28 PDT 2011,Queen City of the South,United States,Home made shawarma for lunch. .just need to work on with the sauce next time. .hehe #shawarma #lunch… http://t.co/86V1LlmRZL,pos
Sun May 22 15:05:54 PDT 2011,Queen City of the South,United States,Home made shawarma for lunch. .just need to work on with the sauce next time. .hehe #shawarma #lunch… http://t.co/86V1LlmRZL,pos
Sun Apr 22 07:05:02 PDT 2012,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Wed Jan 09 01:23:33 PST 2013,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Jul 15 06:48:27 PDT 2011,"Brisbane, Australia",Australia,"Roasted vegetables with couscous, pistachios and spicy hummus #vegetables #vegan #vegetables #lunch http://t.co/5ZiT7wA0nZ",pos
Tue Feb 21 08:09:48 PST 2012,"Brisbane, Australia",Australia,"Roasted vegetables with couscous, pistachios and spicy hummus #vegetables #vegan #vegetables #lunch http://t.co/5ZiT7wA0nZ",pos
Sun Jul 28 23:50:57 PDT 2013,NIL,Egypt,Sunday Shakshouka for brunch at #FishTag. Don’t miss it! #Brunch #NYC,pos
Tue Apr 24 10:37:54 PDT 2012,NIL,Egypt,Sunday Shakshouka for brunch at #FishTag. Don’t miss it! #Brunch #NYC,pos
Tue May 15 21:46:27 PDT 2012,"New York, NY",United States,RT @MPsilakis: Sunday Shakshouka for brunch at #FishTag. Don’t miss it! #Brunch #NYC,pos
Mon May 21 14:11:10 PDT 2012,"New York, NY",United States,RT @MPsilakis: Sunday Shakshouka for brunch at #FishTag. Don’t miss it! #Brunch #NYC,pos
Sat Jul 28 01:56:22 PDT 2012,NIL,Egypt,RT @MPsilakis: Sunday Shakshouka for brunch at #FishTag. Don’t miss it! #Brunch #NYC,pos
Mon Jun 28 03:30:03 PDT 2010,NIL,Egypt,RT @MPsilakis: Sunday Shakshouka for brunch at #FishTag. Don’t miss it! #Brunch #NYC,pos
Sun Jul 11 01:11:22 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Thu Feb 24 14:59:08 PST 2011,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sat Jan 09 02:03:59 PST 2010,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sun Aug 04 16:20:14 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sun Aug 26 07:59:29 PDT 2012,Chelsea London,United Kingdom,Shish Taouk & Kafta plate - Treats for #lunch. Local 10% business discount too! http://t.co/tGjlTAJxFe,neutral
Wed Jul 27 16:31:25 PDT 2011,Chelsea London,United Kingdom,Shish Taouk & Kafta plate - Treats for #lunch. Local 10% business discount too! http://t.co/tGjlTAJxFe,neutral
Fri Dec 02 12:03:01 PST 2011,Santa Monica/ Los Angeles,United States,#chicken #shawarma (right) & #yogurt shawarma (left) #Food #Mediterranean #FF #dinner http://t.co/EaUPcij4Q3,pos
Sun Aug 01 23:20:23 PDT 2010,Santa Monica/ Los Angeles,United States,#chicken #shawarma (right) & #yogurt shawarma (left) #Food #Mediterranean #FF #dinner http://t.co/EaUPcij4Q3,pos
Mon Jun 17 22:52:15 PDT 2013,nyc,United States,Matzoh ball pita wrap with hummus & tahini #veggies #ucf #lunch #kosher,neg
Wed Apr 22 23:18:23 PDT 2015,nyc,United States,Matzoh ball pita wrap with hummus & tahini #veggies #ucf #lunch #kosher,neg
Tue Dec 14 12:46:58 PST 2010,New York ,United States,#lunch : #vegetable platter with hummus #vegan #raw #healthy #cleaneating http://t.co/ZmsOXjc1FP,pos
Fri Jun 28 14:16:33 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Nov 27 07:57:56 PST 2009,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Jan 21 04:22:19 PST 2011,NIL,Egypt,"Lunch - hummus melts, apples, popcorn #angies #BoomChickaPop #lunch #healthyeating #healthyliving… http://t.co/rbtnyW0tRR",neutral
Wed Oct 06 11:05:52 PDT 2010,NIL,Egypt,"Lunch - hummus melts, apples, popcorn #angies #BoomChickaPop #lunch #healthyeating #healthyliving… http://t.co/rbtnyW0tRR",neutral
Thu Oct 21 02:25:28 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Tue Oct 04 05:39:04 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Sat Feb 26 09:52:06 PST 2011,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Wed Oct 05 05:06:30 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch #football,pos
Fri Dec 18 16:47:05 PST 2009,NIL,Egypt,Tabouleh (basisrecept) http://t.co/qvXjgeP6cT #restaurant #lunch #bestellen,neutral
Thu Jul 21 01:48:09 PDT 2011,NIL,Egypt,Tabouleh (basisrecept) http://t.co/qvXjgeP6cT #restaurant #lunch #bestellen,neutral
Thu Oct 03 10:22:24 PDT 2013,USA,United States,RT @deeCHOY: Photo: Here’s a closer look inside. Sorry I couldn’t help myself. Falafel king. #maoz #lunch #tdbank... http://t.co/7hENS3qhbX,neg
Sun Jul 11 06:38:32 PDT 2010,USA,United States,RT @deeCHOY: Photo: Here’s a closer look inside. Sorry I couldn’t help myself. Falafel king. #maoz #lunch #tdbank... http://t.co/7hENS3qhbX,neg
Tue Feb 28 04:00:00 PST 2012,Australia,Australia,Tabouleh multigrain sandwich was not a good idea. #lunch,neg
Sat Jun 29 07:17:45 PDT 2013,Australia,Australia,Tabouleh multigrain sandwich was not a good idea. #lunch,neg
Tue Jul 20 10:16:38 PDT 2010,CANADA,Canada,What you know about 1st period shawarma #breakfast,pos
Mon Nov 26 19:02:38 PST 2012,CANADA,Canada,What you know about 1st period shawarma #breakfast,pos
Mon Aug 05 20:44:58 PDT 2013,USA,United States,#bacon swiss cucumber red pepper hummus w/ olives n onions on cinn raisin #bagle #delicious #breakfast http://t.co/1uPc2JTtZ7,pos
Tue Apr 10 12:00:17 PDT 2012,USA,United States,#bacon swiss cucumber red pepper hummus w/ olives n onions on cinn raisin #bagle #delicious #breakfast http://t.co/1uPc2JTtZ7,pos
